step,loss
1,11.921612739562988
2,11.960997581481934
3,11.960522651672363
4,11.941935539245605
5,11.918988227844238
6,11.86373233795166
7,11.847854614257812
8,11.931102752685547
9,11.948161125183105
10,11.926856994628906
11,11.955841064453125
12,11.900036811828613
13,11.877093315124512
14,11.807466506958008
15,11.862375259399414
16,11.887364387512207
17,11.873042106628418
18,11.85771656036377
19,11.867474555969238
20,11.867155075073242
21,11.8243408203125
22,11.825634956359863
23,11.832237243652344
24,11.792258262634277
25,11.79168701171875
26,11.772326469421387
27,11.72020435333252
28,11.723386764526367
29,11.776163101196289
30,11.722583770751953
31,11.718904495239258
32,11.725056648254395
33,11.711141586303711
34,11.750322341918945
35,11.656394004821777
36,11.769429206848145
37,11.824922561645508
38,11.708978652954102
39,11.624616622924805
40,11.75355339050293
41,11.633118629455566
42,11.756633758544922
43,11.737600326538086
44,11.643024444580078
45,11.520116806030273
46,11.809418678283691
47,11.535749435424805
48,11.514667510986328
49,11.491957664489746
50,11.55009937286377
51,11.661431312561035
52,11.64758014678955
53,11.597909927368164
54,11.64763355255127
55,11.639729499816895
56,11.503767013549805
57,11.561317443847656
58,11.650898933410645
59,11.650156021118164
60,11.52342700958252
61,11.556968688964844
62,11.606463432312012
63,11.505041122436523
64,11.427292823791504
65,11.623069763183594
66,11.620076179504395
67,11.66411304473877
68,11.426857948303223
69,11.549729347229004
70,11.471051216125488
71,11.703490257263184
72,11.352007865905762
73,11.375414848327637
74,11.215526580810547
75,11.3563871383667
76,11.507243156433105
77,11.406939506530762
78,11.468945503234863
79,11.42307186126709
80,11.404202461242676
81,11.34798812866211
82,11.317320823669434
83,11.11100959777832
84,11.384922981262207
85,11.353475570678711
86,11.167640686035156
87,11.313904762268066
88,11.36094856262207
89,11.395828247070312
90,11.268030166625977
91,11.372657775878906
92,11.246487617492676
93,11.374137878417969
94,11.280901908874512
95,11.198288917541504
96,11.191770553588867
97,11.25523853302002
98,11.32604694366455
99,10.93380069732666
100,11.19874095916748
101,11.086366653442383
102,11.258604049682617
103,11.17542552947998
104,11.324396133422852
105,11.249375343322754
106,11.140741348266602
107,11.323948860168457
108,11.244136810302734
109,11.173892974853516
110,11.198257446289062
111,11.036905288696289
112,11.056167602539062
113,11.26334285736084
114,11.298405647277832
115,11.051318168640137
116,11.168120384216309
117,11.129203796386719
118,11.036659240722656
119,11.204998970031738
120,10.967156410217285
121,11.133224487304688
122,10.534749031066895
123,11.244773864746094
124,11.093074798583984
125,11.261916160583496
126,10.738445281982422
127,10.877882957458496
128,11.175182342529297
129,11.197049140930176
130,11.239923477172852
131,10.8992280960083
132,10.903331756591797
133,10.811293601989746
134,10.927781105041504
135,10.844929695129395
136,10.908416748046875
137,11.06275749206543
138,10.834016799926758
139,10.994433403015137
140,11.025409698486328
141,11.091846466064453
142,10.857094764709473
143,10.828296661376953
144,10.940266609191895
145,10.7969970703125
146,10.809771537780762
147,11.180152893066406
148,10.885357856750488
149,11.030279159545898
150,10.979089736938477
151,10.758914947509766
152,11.000396728515625
153,11.031951904296875
154,11.049239158630371
155,10.934688568115234
156,10.946850776672363
157,10.980079650878906
158,11.113429069519043
159,11.015186309814453
160,10.522003173828125
161,10.556984901428223
162,10.588347434997559
163,10.691650390625
164,10.846691131591797
165,10.694232940673828
166,10.91234302520752
167,10.981451034545898
168,10.799627304077148
169,10.683183670043945
170,10.8838529586792
171,10.82403564453125
172,11.002603530883789
173,10.538333892822266
174,10.679269790649414
175,11.020661354064941
176,11.032899856567383
177,10.82819652557373
178,10.865401268005371
179,10.571927070617676
180,10.844717025756836
181,10.638158798217773
182,10.757452964782715
183,10.762930870056152
184,10.792596817016602
185,11.030860900878906
186,10.761242866516113
187,11.009343147277832
188,10.810489654541016
189,10.334277153015137
190,10.80941390991211
191,10.746769905090332
192,10.592439651489258
193,10.585220336914062
194,10.65980052947998
195,10.578269004821777
196,10.638382911682129
197,10.754417419433594
198,10.68810749053955
199,10.96959400177002
200,10.933483123779297
201,10.6013765335083
202,10.850748062133789
203,10.8397798538208
204,10.788408279418945
205,10.520242691040039
206,10.43026065826416
207,10.89942455291748
208,10.327966690063477
209,10.373713493347168
210,10.545602798461914
211,10.78931999206543
212,10.530800819396973
213,10.712653160095215
214,10.742673873901367
215,10.464428901672363
216,10.358641624450684
217,10.745802879333496
218,10.822019577026367
219,10.828557014465332
220,10.673677444458008
221,10.764272689819336
222,10.6260347366333
223,10.870969772338867
224,10.559507369995117
225,10.53194808959961
226,10.435247421264648
227,10.875876426696777
228,10.917989730834961
229,10.773509979248047
230,10.309645652770996
231,10.769726753234863
232,10.516100883483887
233,10.865463256835938
234,10.632235527038574
235,10.492868423461914
236,10.899860382080078
237,10.532708168029785
238,10.52609634399414
239,10.28018856048584
240,10.486910820007324
241,10.561738014221191
242,10.467419624328613
243,10.569601058959961
244,10.458842277526855
245,10.550501823425293
246,10.470091819763184
247,10.468472480773926
248,10.372285842895508
249,10.83067798614502
250,10.661100387573242
251,10.368675231933594
252,10.570809364318848
253,10.819310188293457
254,10.367385864257812
255,10.715254783630371
256,10.620104789733887
257,10.395116806030273
258,10.502705574035645
259,10.64492130279541
260,10.905474662780762
261,10.418457984924316
262,10.385762214660645
263,10.241507530212402
264,10.527421951293945
265,10.679414749145508
266,10.754112243652344
267,10.199399948120117
268,10.241355895996094
269,10.684009552001953
270,10.476767539978027
271,10.516975402832031
272,10.283914566040039
273,10.226720809936523
274,10.510178565979004
275,10.507735252380371
276,10.531576156616211
277,10.856927871704102
278,10.327112197875977
279,10.553498268127441
280,10.487329483032227
281,10.064584732055664
282,10.685823440551758
283,10.7772855758667
284,10.489265441894531
285,10.548944473266602
286,10.611244201660156
287,10.539454460144043
288,10.396698951721191
289,10.718073844909668
290,10.6813383102417
291,10.752120971679688
292,10.595820426940918
293,10.636285781860352
294,10.707834243774414
295,10.494987487792969
296,10.769351959228516
297,10.362866401672363
298,10.525734901428223
299,10.566164016723633
300,10.424092292785645
301,10.233424186706543
302,10.201375961303711
303,10.401984214782715
304,10.389036178588867
305,10.634644508361816
306,10.485247611999512
307,10.107621192932129
308,10.414345741271973
309,10.42218017578125
310,10.494244575500488
311,10.452373504638672
312,10.440613746643066
313,10.582256317138672
314,10.6238431930542
315,10.124353408813477
316,10.499773979187012
317,10.325834274291992
318,10.491044044494629
319,10.430795669555664
320,10.399003982543945
321,10.45128059387207
322,10.199421882629395
323,10.628087997436523
324,10.202471733093262
325,10.466724395751953
326,10.403637886047363
327,10.650213241577148
328,9.894742965698242
329,10.635272026062012
330,9.936100959777832
331,10.263810157775879
332,10.353921890258789
333,10.21743392944336
334,10.415201187133789
335,10.508255004882812
336,10.443439483642578
337,10.08770751953125
338,10.192791938781738
339,10.571072578430176
340,10.524369239807129
341,10.114916801452637
342,10.551743507385254
343,10.394843101501465
344,10.273138046264648
345,10.390772819519043
346,10.277337074279785
347,10.392282485961914
348,10.507057189941406
349,10.486013412475586
350,10.690677642822266
351,10.377204895019531
352,10.229972839355469
353,10.817033767700195
354,10.844527244567871
355,10.304769515991211
356,10.467097282409668
357,10.709986686706543
358,10.359848022460938
359,10.237857818603516
360,10.002364158630371
361,10.293420791625977
362,10.20110034942627
