step,loss
1,11.970956802368164
2,11.936976432800293
3,12.002801895141602
4,11.891542434692383
5,11.929638862609863
6,11.909407615661621
7,11.893533706665039
8,11.849187850952148
9,11.768049240112305
10,11.884403228759766
11,11.701865196228027
12,11.566960334777832
13,11.522726058959961
14,11.354162216186523
15,11.395650863647461
16,11.444607734680176
17,11.179495811462402
18,11.11788272857666
19,11.04480266571045
20,10.962870597839355
21,10.789155960083008
22,10.866147994995117
23,10.775269508361816
24,10.488112449645996
25,10.625852584838867
26,10.296950340270996
27,10.534708976745605
28,10.281695365905762
29,10.317207336425781
30,9.808464050292969
31,10.137284278869629
32,10.472254753112793
33,10.342464447021484
34,10.195820808410645
35,9.924565315246582
36,10.42829418182373
37,10.293614387512207
38,9.915191650390625
39,9.886513710021973
40,10.174930572509766
41,9.811349868774414
42,10.132320404052734
43,9.95919418334961
44,9.654175758361816
45,9.630001068115234
46,10.35590648651123
47,9.23260498046875
48,9.163084030151367
49,9.354146957397461
50,9.608987808227539
51,9.805152893066406
52,9.849839210510254
53,9.654253959655762
54,9.851058959960938
55,10.110067367553711
56,9.371761322021484
57,9.449745178222656
58,10.088698387145996
59,10.06469440460205
60,9.613616943359375
61,9.45897102355957
62,9.41911506652832
63,9.537821769714355
64,9.517951965332031
65,9.944643020629883
66,9.882423400878906
67,9.91485595703125
68,9.451457023620605
69,9.513005256652832
70,9.548888206481934
71,9.53627872467041
72,9.117883682250977
73,9.262735366821289
74,9.166374206542969
75,9.380599021911621
76,9.9325590133667
77,9.545798301696777
78,9.542469024658203
79,9.387364387512207
80,9.366600036621094
81,9.368741035461426
82,9.305232048034668
83,8.681093215942383
84,9.344751358032227
85,9.555838584899902
86,8.993661880493164
87,8.938185691833496
88,9.753948211669922
89,8.775949478149414
90,9.024198532104492
91,9.161837577819824
92,8.883495330810547
93,8.869734764099121
94,9.150875091552734
95,8.760193824768066
96,8.94601058959961
97,8.872376441955566
98,8.995678901672363
99,8.89925765991211
100,8.933175086975098
101,9.01591682434082
102,9.216911315917969
103,9.365677833557129
104,9.296140670776367
105,9.149957656860352
106,8.944703102111816
107,9.662415504455566
108,9.592569351196289
109,9.329425811767578
110,9.308863639831543
111,8.999978065490723
112,8.758357048034668
113,9.471275329589844
114,9.359140396118164
115,9.139650344848633
116,9.081015586853027
117,9.034228324890137
118,8.89069652557373
119,9.22364616394043
120,8.9892578125
121,9.220711708068848
122,8.101983070373535
123,9.247472763061523
124,9.038153648376465
125,9.208446502685547
126,8.62045955657959
127,8.609413146972656
128,9.274150848388672
129,9.47927188873291
130,9.511260986328125
131,8.78916072845459
132,8.518906593322754
133,8.711030960083008
134,8.794867515563965
135,8.884943962097168
136,8.466737747192383
137,8.670600891113281
138,8.619043350219727
139,9.156547546386719
140,8.841814994812012
141,9.053393363952637
142,8.64354419708252
143,8.70928955078125
144,8.856216430664062
145,8.692971229553223
146,8.538795471191406
147,8.94761848449707
148,8.572986602783203
149,9.006856918334961
150,8.963987350463867
151,8.635579109191895
