step,loss
1,11.970956802368164
2,11.936490058898926
3,12.002197265625
4,11.891539573669434
5,11.929732322692871
6,11.909311294555664
7,11.894173622131348
8,11.849357604980469
9,11.768316268920898
10,11.884427070617676
11,11.702847480773926
12,11.567060470581055
13,11.523505210876465
14,11.354087829589844
15,11.39581298828125
16,11.445427894592285
17,11.179545402526855
18,11.118331909179688
19,11.044756889343262
20,10.962556838989258
21,10.78923511505127
22,10.86588191986084
23,10.775221824645996
24,10.487299919128418
25,10.626079559326172
26,10.296928405761719
27,10.535409927368164
28,10.281927108764648
29,10.317062377929688
30,9.808834075927734
31,10.137333869934082
32,10.471134185791016
33,10.342452049255371
34,10.195859909057617
35,9.924665451049805
36,10.427727699279785
37,10.293638229370117
38,9.91472053527832
39,9.886934280395508
40,10.174493789672852
41,9.811148643493652
42,10.132230758666992
43,9.959718704223633
44,9.65394115447998
45,9.630684852600098
46,10.355486869812012
47,9.232577323913574
48,9.162712097167969
49,9.354242324829102
50,9.608777046203613
51,9.805046081542969
52,9.850006103515625
53,9.654120445251465
54,9.851168632507324
55,10.10950756072998
56,9.371960639953613
57,9.450135231018066
58,10.088690757751465
59,10.064935684204102
60,9.613571166992188
61,9.458998680114746
62,9.418992042541504
63,9.53813362121582
64,9.517613410949707
65,9.944464683532715
66,9.882063865661621
67,9.914057731628418
68,9.451062202453613
69,9.513006210327148
70,9.548149108886719
71,9.536097526550293
72,9.116973876953125
73,9.262221336364746
74,9.166375160217285
75,9.380439758300781
76,9.932446479797363
77,9.54580307006836
78,9.54207992553711
79,9.38747501373291
80,9.366069793701172
81,9.36825942993164
82,9.305387496948242
83,8.681924819946289
84,9.34453296661377
85,9.555562973022461
86,8.993486404418945
87,8.938139915466309
88,9.753883361816406
89,8.77596664428711
90,9.024393081665039
91,9.162271499633789
92,8.883401870727539
93,8.869519233703613
94,9.150921821594238
95,8.760690689086914
96,8.945802688598633
97,8.872298240661621
98,8.995466232299805
99,8.899333000183105
100,8.933141708374023
101,9.015885353088379
102,9.216957092285156
103,9.365639686584473
104,9.29610538482666
105,9.149763107299805
106,8.94440746307373
107,9.662288665771484
108,9.592508316040039
109,9.330451965332031
110,9.30854320526123
111,8.999566078186035
112,8.75800609588623
113,9.47156047821045
114,9.359318733215332
115,9.14006519317627
116,9.081212043762207
117,9.034443855285645
118,8.890586853027344
119,9.223313331604004
120,8.989059448242188
121,9.220702171325684
122,8.102523803710938
123,9.24746036529541
124,9.038235664367676
125,9.208402633666992
126,8.620590209960938
127,8.608779907226562
128,9.274085998535156
129,9.478950500488281
130,9.511205673217773
131,8.789508819580078
132,8.519121170043945
133,8.71135139465332
134,8.795177459716797
135,8.884709358215332
136,8.467167854309082
137,8.66971206665039
138,8.619832038879395
139,9.157904624938965
140,8.842382431030273
141,9.053485870361328
142,8.643826484680176
143,8.709067344665527
144,8.856040000915527
145,8.692994117736816
146,8.53958511352539
147,8.947615623474121
148,8.572844505310059
149,9.006514549255371
150,8.963290214538574
151,8.635248184204102
