step,loss
1,11.924790382385254
2,11.849408149719238
3,11.989485740661621
4,11.937710762023926
5,11.909078598022461
6,11.937729835510254
7,11.9871244430542
8,11.903679847717285
9,11.921594619750977
10,11.870869636535645
11,11.847871780395508
12,11.88320255279541
13,11.801918029785156
14,11.82182502746582
15,11.764993667602539
16,11.82874584197998
17,11.731674194335938
18,11.745137214660645
19,11.68747615814209
20,11.656058311462402
21,11.615482330322266
22,11.61107063293457
23,11.655890464782715
24,11.516298294067383
25,11.501602172851562
26,11.409917831420898
27,11.559348106384277
28,11.406556129455566
29,11.32638931274414
30,11.152149200439453
31,11.259961128234863
32,11.423479080200195
33,11.40233039855957
34,11.389548301696777
35,11.12829303741455
36,11.373455047607422
37,11.28915023803711
38,11.138911247253418
39,11.033842086791992
40,11.251218795776367
41,10.938156127929688
42,11.162027359008789
43,11.033801078796387
44,11.03378677368164
45,10.657870292663574
46,11.285919189453125
47,10.698260307312012
48,10.534161567687988
49,10.576566696166992
50,10.766977310180664
51,10.993492126464844
52,10.915571212768555
53,10.84827995300293
54,10.915887832641602
55,11.012828826904297
56,10.495633125305176
57,10.62662410736084
58,11.041257858276367
59,10.977405548095703
60,10.677709579467773
61,10.741613388061523
62,10.63211727142334
63,10.565014839172363
64,10.476300239562988
65,10.795487403869629
66,10.79375171661377
67,10.633167266845703
68,10.431363105773926
69,10.55539608001709
70,10.641100883483887
71,10.589405059814453
72,10.203428268432617
73,10.322135925292969
74,10.169832229614258
75,10.26097583770752
76,10.673495292663574
77,10.425049781799316
78,10.658260345458984
79,10.412341117858887
80,10.300993919372559
81,10.40343189239502
82,10.312614440917969
83,9.724346160888672
84,10.474053382873535
85,10.480827331542969
86,9.917830467224121
87,10.134257316589355
88,10.509594917297363
89,10.305107116699219
90,10.101152420043945
91,10.242826461791992
92,10.021919250488281
93,10.239666938781738
94,10.224987983703613
95,10.066764831542969
96,10.091580390930176
97,9.997175216674805
98,10.315740585327148
99,9.663705825805664
100,10.103395462036133
101,10.012462615966797
102,10.252870559692383
103,10.161264419555664
104,10.19884967803955
105,10.179291725158691
106,9.945332527160645
107,10.30750846862793
108,10.228751182556152
109,10.147354125976562
110,10.326541900634766
111,9.944443702697754
112,9.85998821258545
113,10.354151725769043
114,10.292409896850586
115,10.120370864868164
116,10.103740692138672
117,10.105106353759766
118,9.856555938720703
119,10.276603698730469
120,9.943870544433594
121,10.144318580627441
122,9.245735168457031
123,10.282988548278809
124,10.045463562011719
125,10.402188301086426
126,9.681497573852539
127,9.675219535827637
128,10.312633514404297
129,10.325291633605957
130,10.342123985290527
131,9.685469627380371
132,9.802410125732422
133,9.6804780960083
134,9.870975494384766
135,9.73399829864502
136,9.755695343017578
137,9.928360939025879
138,9.479959487915039
139,10.070423126220703
140,10.004789352416992
141,10.06404972076416
142,9.785860061645508
143,9.74891471862793
144,9.974457740783691
145,9.694490432739258
146,9.668618202209473
147,10.17502498626709
148,9.844806671142578
149,10.04576301574707
150,10.050925254821777
151,9.556343078613281
